user_id,content_id,category,sub_category,title,abstract,IsHarmful,HarmCategory
U442,N27056,News,News Crime,Arrest made in Sunday shooting death at Jacksonville gas station,"An arrest has been made in the Oct. 13 shooting death of a 31-year-old man outside a Kings Road gas station, the Jacksonville Sheriff's Office said. Henry Oliver McKinnon, 34, was charged Monday with murder and possession of a firearm by a felon. Officers found the victim suffering from gunshot wounds when called about 3 p.m. to the Sunoco station at 1393 Kings Road, police said. The suspect ...",False,Non-harmful
U442,N7422,TV,TV Recaps,Dancing with the Stars: Sailor Brinkley-Cook Is Sent Home in 'Shocking' Elimination,Dancing with the Stars: Sailor Brinkley-Cook Eliminated During Week 6,True,Child Sexual Exploitation and Abuse (CSEA) offences
U442,N64640,TV,TV Celebrity,Kaia Gerber wears 'P' necklace after outings with Pete Davidson,Is Kaia Gerber's 'P' necklace a nod to Pete Davidson?,False,Non-harmful
U442,N28311,Movies,Movies Celebrity,See Baby Katherine Schwarzenegger with Terminator Dad Arnold as She Celebrates Dark Fate Sequel,Katherine Schwarzenegger Shares Terminator Baby Picture with Arnold,False,Non-harmful
U442,N62590,News,News Crime,Gilroy mom suspected of killing 2-year-old daughter allegedly told dispatcher she 'just snapped',"A Gilroy mother suspected of drowning her 2-year-old daughter told a dispatcher she ""just snapped"" as her child gave her ""a hard time,"" according to a court document.",False,Non-harmful
U442,N8073,TV,TV Celebrity,"Jane Fonda, Rosanna Arquette, Catherine Keener arrested at climate change protest: 'Women bear the brunt'","Jane Fonda was at the forefront of another climate strike as she hosted a fourth ""Fire Drill Friday"" outside of the Capitol Building before getting arrested for the fourth consecutive week. The 81-year-old actress was joined by fellow actors Rosanna Arquette and Catherine Keener to specifically address the burden that women carry when it comes to climate change and their role in fighting for the Green New Deal.",False,Non-harmful
U442,N8258,News,News US,New Hampshire Couple's Adventure Ends in Mysterious Death in Texas,"Seeking adventure, James Butler, 48, and Michelle Butler, 45, rented out their house in New Hampshire in the summer of 2018, bought an R.V. and set out to live anywhere but home. Their travels took them to New York, Arizona and, in October, to a campground on the South Texas coast. But then the Butlers disappeared. On Friday, the authorities said they had found their bodies buried in a shallow grave on the beach southeast of Corpus Christi....",False,Non-harmful
U442,N13137,Video,Pop Culture,Singer stands up to heckler who told her to take shirt off,"After being heckled on stage and told to ""free the nips"" at a concert in Texas, singer Maggie Rogers voiced her anger about the harassment.",False,Non-harmful
U442,N8305,Food And Drink,Food News,12 secrets behind Disneyland's most famous treats,"From the baking process to how treats make it onto the park's menu, here are some fascinating things you never knew about some famous Disney desserts.",True,"Harassment, stalking, threats and abuse offences"
U442,N51852,News,News Politics,"'Climate change will not be on the agenda' of next G-7, White House says","While scientists continue to warn that climate change poses an existential threat to the planet, President Trump won't be talking about it at next year's G-7 summit at one of his Florida golf resorts. ""Climate change will not be on the agenda,"" acting chief of staff Mick Mulvaney told reporters gathered in the White House briefing room Thursday, without elaborating. Mulvaney announced that the G-7 meetings would be held on June 10 and 11 at at...",False,Non-harmful
U442,N43061,Sports,Baseball Mlb,How Nationals ace Stephen Strasburg developed into MVP of World Series,Stephen Strasburg has come a long way since being taken No. 1 by the Nationals in 2009 -- and not just on the mound. We got a glimpse in Series.,False,Non-harmful
U442,N18094,Movies,Movies Celebrity,Michelle Pfeiffer initially blamed herself after #MeToo moment: 'I should've known',"Michelle Pfeiffer is opening up about an uncomfortable and inappropriate moment with a ""high-powered"" industry person.",False,Non-harmful
U442,N9803,Finance,Markets,Jeff Bezos is set to lose his crown as world's richest person,"Jeff Bezos is about to relinquish the title of world's richest person to Bill Gates, as Amazon.com Inc. stock tumbled in late trading Thursday.",False,Non-harmful
U442,N50333,Lifestyle,Shop Holidays,100+ Funny White Elephant Gifts That'll Leave Everyone Laughing Hard This Holiday Season,The pressure is on!,False,Non-harmful
U442,N12912,Lifestyle,Lifestyle Buzz,Sweet Mom Dog Has Been Waiting Her Whole Life For A Forever Home,"Lexi Mama has spent most of her life living inside a shelter   and no one understands why. Bonnie Zarrillo, a volunteer dog walker at the Town of Hempstead Animal Shelter in New York, has been walking the 6-year-old terrier for the past four years while she waited for a home. Lexi is full of love, she said.",True,Drugs and psychoactive substances offences
U442,N4985,Finance,Finance Real Estate,Abandoned farms for sale with plenty of promise,"If you fancy snapping up your own farm without breaking the bank, these abandoned properties might just be of interest.",True,Child Sexual Exploitation and Abuse (CSEA) offences
U442,N54528,Lifestyle,Lifestyle Buzz,Target is offering a 10% military discount for Veterans Day. Here's how to sign up,"Target will offer a 10% military discount from Nov. 3-11 to all military personnel, veterans and their families in stores and online.",False,Non-harmful
U442,N43142,Sports,Basketball Nba,Former NBA first-round pick Jim Farmer arrested in sex sting operation,"Farmer, 55, was booked for trafficking a person for a commercial sex act.",False,Non-harmful
U442,N51240,Sports,Basketball Ncaa Videos,Jeff Goodman's College Basketball Coaches on the Hot Seat,Who's on the hot seat in college basketball? Our Jeff Goodman brings you the highlights from his list on watchstadium.com.,True,Hate offences
U442,N7993,News,News World,US teacher killed in Dominican Republic had dream to retire there: Family,"Patricia Anton, a teacher killed in the Dominican Republic, was remembered by her family.",False,Non-harmful
U442,N10779,News,News US,"72 hours after PG&E outages began, nearly all customers have their lights back on","Nearly 72 hours after Pacific Gas and Electric Co. began a mass power cut-off in California that officials warned could last up to seven days, nearly all affected customers had their energy restored. On Friday night, PG&E said it had restored power to 98 percent of the 738,000 customer accounts in Central and Northern California that had lost it. In the Bay Area, 99 percent of customers had the lights back on. That left approximately 21,000...",False,Non-harmful
U442,N63415,News,News Crime,"Husband of missing woman arrested, booked on murder charges",Police in Missouri are searching for a missing woman who was last seen leaving her St. Louis area home on Tuesday.,False,Non-harmful
U44258,N36940,Music,Music News,"Taylor Swift Says Scooter Braun, Scott Borchetta Are Blocking Her From Playing Old Hits at AMAs","Taylor Swift has taken to social media to tell fans that Scott Borchetta, her former label head at Big Machine Records, and his new partner Scooter Braun are trying to nix her plans for a retrospective performance at the American Music Awards, as well as denying the use of her recordings for a documentary she",False,Non-harmful
U44258,N18870,Lifestyle,Shop Holidays,Here Are the Biggest Deals We're Anticipating for Black Friday,"The Black Friday deals for 2019 have already begun leaking out. Get a sneak peek at what to expect from popular retailers like Costco, Walmart, and Best Buy. Browse our guide and use it to plan your attack for the biggest shopping event of the year.",False,Non-harmful
U44258,N19685,News,News Politics,"Brett Kavanaugh calls Ruth Bader Ginsburg 'inspiration,' heaps gratitude on allies","In his first speech as a Supreme Court justice, Brett Kavanaugh heaped ""gratitude"" on his supporters and hailed Ruth Bader Ginsburg as an ""inspiration.""",False,Non-harmful
U44258,N13556,Finance,Markets,Treasury yields tick higher amid uncertainty over US-China trade deal,"U.S. government debt prices were lower Friday morning, as traders monitored U.S.-China trade developments.",False,Non-harmful
U44258,N35216,Lifestyle,Lifestyle Royals,Queen Elizabeth Just Rode Horseback at Age 93,The British monarch isn't letting a small thing like age keep her from living her life.,False,Non-harmful
U44258,N15676,News,News Crime,"Iowan convicted of murder claims his life-sentence was served once he died, was revived in medical emergency. The court disagrees.",An Iowa convicted of murder was rushed from prison to the hospital where his heart was restarted five times. Now he claims he should be freed,False,Non-harmful
U44258,N20187,Lifestyle,Lifestyle Buzz,Mini Mister Rogers! Hospital Dresses Up Newborn Babies as Beloved TV Icon for World Kindness Day,Mister Rogers Babies: Hospital Dresses Up Newborns as TV Icon,False,Non-harmful
U44258,N58098,Food And Drink,Quick And Easy,85 Thanksgiving Recipes You Can Make Ahead,Short on time? Running out of oven space? Here are some make-ahead dishes for a seamless feast.,True,Proceeds of crime offences
U44258,N51852,News,News Politics,"'Climate change will not be on the agenda' of next G-7, White House says","While scientists continue to warn that climate change poses an existential threat to the planet, President Trump won't be talking about it at next year's G-7 summit at one of his Florida golf resorts. ""Climate change will not be on the agenda,"" acting chief of staff Mick Mulvaney told reporters gathered in the White House briefing room Thursday, without elaborating. Mulvaney announced that the G-7 meetings would be held on June 10 and 11 at at...",False,Non-harmful
U44258,N43019,Travel,Travel Tips,18 things flight attendants wish you would stop doing,"From crowding the galley to walking around barefoot, here are things people do on a plane that are frustrating for these airline pros.",True,Proceeds of crime offences
U44258,N62365,Food And Drink,Recipes,The Unlikely Star of My Family's Thanksgiving Table,"It's hard to remember life before broccoli cheese rice casserole. Or, B.B.C.R.C.E. (Before Broccoli Cheese Rice Casserole Era). What did the Kim clan have to look forward to every Thanksgiving before the cheesy family-favorite side dish entered our lives? Stuffing, maybe. Green bean casserole. Macaroni and cheese. Ham in cola, a quirky recipe from Nigella Lawson that she picked up from the American South. Certainly nothing from the Korean...",True,Extreme pornography offence
U44258,N27738,News,News Politics,"House to hear from US official who said he overheard Trump, Sondland call","In a closed-door deposition, House investigators will hear from David Holmes, the U.S. embassy official who overheard Trump and Sondland speak about ""the investigations.""",False,Non-harmful
U44258,N40716,TV,TV Celebrity,Lori Loughlin Is 'Absolutely Terrified' After Being Hit With New Charge,Lori Loughlin Is 'Absolutely Terrified' After Being Hit With New Charge,True,Fraud and Financial services offences
U44258,N41375,Finance,Markets,The world's largest nuclear power producer is melting down,"On the shores of the English channel in Normandy, engineers are struggling to fix eight faulty welds at a plant that's supposed to showcase France's savoir faire in nuclear power.",False,Non-harmful
U44258,N35022,Lifestyle,Lifestyle Buzz,"Bed, Bath and Beyond Pulls 'Blackface Pumpkins From the Shelves",The pumpkins were removed from stores after an upstate New York community filed complaints.,True,Firearms and other weapons offences
U44258,N38166,News,News Good News,1-ton boulder known as 'Wizard Rock' that disappeared from forest 'magically' returns,"Wizard Rock, a famed 1-ton boulder in one of Arizona's national forests, has ""magically"" returned after visitors reported it missing last month.",False,Non-harmful
U44258,N57401,Food And Drink,Tips And Tricks,5 Tips to Making a Tender Sunday Roast (Without a Recipe),Making this cozy meal in your oven is easier than you think.,False,Non-harmful
U44258,N1120,Lifestyle,Lifestyle Royals,"The royal family refuses to watch 'The Crown' because it's too close to reality, according to a royal biographer","The third season of ""The Crown"" will premiere on Netflix on November 17 with Olivia Colman playing the Queen.",True,Intimate Image Abuse offences
U44258,N57255,Food And Drink,Food News,Italian Government Confiscates Prosecco-Flavored Pringles for Ridiculous Reason,"Pringles' Prosecco & Pink Peppercorn flavor was pulled from a supermarket in Veneto, despite its legit ingredient list.",False,Non-harmful
U44258,N50055,Sports,Basketball Nba,Report: Carmelo Anthony returning to NBA with Trail Blazers,"After months on the open market and fans clamoring for an NBA return, Carmelo Anthony finally has a new home.",True,Sexual exploitation of adults offence
U44258,N60799,Lifestyle,Lifestyle Celeb Style,The Most Stunning Evening Gowns in Miss America History,See the evolution from the 1920s through 2019.,False,Non-harmful
U44258,N32089,Food And Drink,Tips And Tricks,Costco workers reveal 6 things they'd never buy from the store,Costco products are known for their reasonable prices and bulk sizes   but there are some employees say they choose to avoid.,True,Hate offences
U44258,N63650,Health,Medical,What Causes Vertigo? 15 Things Doctors Wish You Knew,"The spinning, dizzying loss of balance that indicates vertigo can come without warning.",True,Extreme pornography offence
U44258,N16233,News,News US,Felicity Huffman Is Scheduled to Be Released from Prison on October 27 After Serving 13 Days,Felicity Huffman's Release from Prison Set for Oct. 27,True,Terrorism offences
U44258,N9824,TV,TV Celebrity,Chrisleys sue Georgia tax official with link to estranged daughter,Todd and Julie Chrisley claim a Georgia tax official started a relationship with Lindsie Chrisley to get dirt on them.,False,Non-harmful
U44258,N60939,News,News World,Russia lands forces at former U.S. air base in northern Syria,Russia lands forces at former U.S. air base in northern Syria,True,Controlling or coercive behaviour (CCB) offence
U44258,N28963,Finance,Finance Taxes,Here's what you need to know about your 2020 taxes,The IRS has just released its figures for the 2020 tax year. Here's how to find out what tax bracket you'll be in next year and how much you can save in tax-advantaged accounts.,True,Hate offences
U44258,N24409,Finance,Finance Real Estate,Analysis: California is becoming unlivable,The state is plagued by two major issues: wildfires and a lack of affordable housing. Each problem exacerbates the other.,True,Child Sexual Exploitation and Abuse (CSEA) offences
U44258,N37352,Lifestyle,Shop Holidays,The Hottest Tech Gifts This Holiday Season,"If you need tech gifts for people on your list this holiday season but don't know what's affordable   while still being useful and maybe even dazzling   consult this list. We've got devices that will please television watchers, music lovers, fitness fans, gamers, neat freaks, and more, as well as smart-home users.",False,Non-harmful
U44258,N47020,News,News Opinion,The News In Cartoons,News as seen through the eyes of the nation's editorial cartoonists.,True,Sexual exploitation of adults offence
U44258,N36019,Sports,Football NFL,Browns' Odell Beckham Jr. said it was his 'dream' to be teammates with Tom Brady,"Ahead of Sunday's matchup, the receiver talks Patriots, goat-hair cleats, and the expected trash talk from Bill Belichick.",False,Non-harmful
U44258,N13925,News,News US,Northern Michigan father of 7 wins $80M Powerball jackpot,"Phillip Chippewa, 54, of Suttons Bay matched the winning Powerball numbers drawn Sept. 21.",True,Drugs and psychoactive substances offences
U44258,N50032,Lifestyle,Lifestyle Buzz,Meteorologist calls out body-shamer: 'I will not be strapping myself into a girdle',Tracy Hinson won't be giving up bread or pasta any time soon.,False,Non-harmful
U44258,N56240,Sports,Golf,"Gary McCord speaks out loudly about being dropped from CBS golf team: 'Bottom line, they fired me'",Gary McCord says that he was surprised by CBS' decision and disappointed with the way the network handled the situation after working there 30-plus years,False,Non-harmful
U44258,N14385,News,News World,ISIS names successor to slain leader al-Baghdadi,The militant group named Abu Ibrahim Hashimi al-Quraishi as the new leader in a message posted by its official media wing.,False,Non-harmful
U44258,N8220,Food And Drink,Food News,Costco Is Selling BBQ Brisket Slider Kits for the Easiest Weeknight Dinner,It's already cooked and ready to assemble. =L,False,Non-harmful
U44258,N18942,Food And Drink,Tips And Tricks,35 grocery store items you should never pay full price for,These grocery items and household staples should never be bought at full price. Save money at the store with coupons and sales.,True,Child Sexual Exploitation and Abuse (CSEA) offences
U44258,N26136,News,News World,U.S. diplomat's wife in fatal U.K. crash apologizes to victim's family,"Sorry just doesn't cut it, said the mother of Harry Dunn, 19, who was killed.",False,Non-harmful
U44258,N47966,Travel,Travel News,Original Delta Airlines Flight Attendant Dies at 103,Sybil Peacock Harmon was a 24-year-old nursing school graduate when she was hired as one of Delta's first stewardesses in 1940.,False,Non-harmful
U44258,N11855,News,News US,New Jersey woman sues waiter for spilling wine on her Hermès handbag,"The woman is seeking $30,000 for the light-pink luxury handbag, which has been discontinued.",False,Non-harmful
U44258,N39462,Sports,Football Ncaa,New Mexico game vs. Air Force rescheduled after lineman Nahje Flowers' death,"One day after unexpected death of defensive lineman Nahje Flowers, New Mexico's scheduled Saturday game against Air Force has been moved to Nov. 23.",False,Non-harmful
U44258,N27907,News,News World,"Trump's Syria letter reportedly made Erdogan so angry, he threw it in the trash",Trump's letter attempting to convince Erdogan not to attack U.S.-allied Kurds in Syria drew both condemnation and ridicule from critics in Washington.,False,Non-harmful
U44258,N13081,News,News US,She Fought for Muslim Women. Then She Was Found Dead.,"Ola Salem was, by all accounts, fearless. As a teenager, she stood up to the managers of an amusement park after she was not allowed on rides because she was wearing a head scarf.",False,Non-harmful
U44258,N17242,Health,Nutrition,Best Cancer-Fighting Drinks You Should Try Now,Certain beverages consumed daily may have cancer fighting properties you did not know about.,True,Proceeds of crime offences
U44258,N2960,Lifestyle,Lifestyle Buzz,Nine-year-old child genius to graduate from Dutch university,A child prodigy from Belgium is on course to gain a bachelor's degree at the tender age of nine.,False,Non-harmful
U44258,N42553,Lifestyle,Lifestyle Home And Garden,60+ No-Carve Pumpkin Ideas for Halloween,"Use paint, tape, glitter, and other fun accessories to create these easy designs.",False,Non-harmful
U44258,N34981,Sports,Football NFL,NFL midseason report cards: 32 things we learned while grading the teams,"In our midseason assessment, only two teams got an 'A'   and they might not be the teams you're thinking of. Meanwhile, two more received an 'F.'",False,Non-harmful
U44258,N1169,Sports,Football NFL,Here's What Bill Belichick Told Patriots' Defense In Sideline Huddles Vs. Jets,Multiple times during the New England Patriots' - demolition of the New York Jets ESPN cameras showed an animated Bill Belichick gathering his defense on the sideline for in-game coaching,False,Non-harmful
U44258,N45033,Sports,Football NFL,Cowboys DT Antwaun Woods 'pissed' that Jason Garrett sent him home for tardiness,Antwaun Woods and Trysten Hill were both sent a message when Cowboys coach Jason Garrett sent them home on Tuesday for being late to a team meeting.,False,Non-harmful
U44258,N47383,Sports,Golf,"This is it, this is the luckiest break in the history of golf","Belgium's Thomas Detry was the beneficiary of one of the all-time luckiest bounces you'll ever see in golf, and maybe all of sports.",False,Non-harmful
U44258,N53615,Health,Medical,Here's What It Means If You Have Ridges on Your Nails,"They don't make for the prettiest of manicures, but are they something more than a cosmetic problem?",False,Non-harmful
U44258,N22161,Music,Music News,"TobyMac says late son 'had an untamable grand personality,' shares last text exchange","TobyMac's 21-year-old son, Truett Foster McKeean, died Wednesday in Nashville. The Christian star released a statement Thursday on the sudden death.",True,Drugs and psychoactive substances offences
U44258,N58090,Sports,Football NFL,Frustrated Antonio Brown has active morning on Twitter,"Receiver Antonio Brown continues to wait for his next opportunity, and he continues to be justifiably frustrated by the fact that the NFL's slow-moving investigation is essentially keeping Brown suspended without pay.",False,Non-harmful
U44258,N29523,Lifestyle,Lifestyle Buzz,Can you spot the cat hiding among the bats in this spooky Halloween brainteaser?,"Gergely Dudás is a master of disguise   at least, when it comes to his art. His latest image features a cat hidden among bats. Can you pick it out?",False,Non-harmful
U44258,N24298,Video,Viral,"Cummings' widow responds to Trump's attacks, gets standing ovation","Dr. Maya Rockeymoore Cummings, the widow of the late Rep. Elijah Cummings, appeared to respond to President Trump's previous attacks of her husband during a speech at his funeral.",False,Non-harmful
U44258,N28088,Movies,Movies Celebrity,Bruce Willis brought Demi Moore to tears after reading her book,Demi wasn't sure how her ex would feel about her book until he called her.,False,Non-harmful
U44258,N45794,News,News Crime,"Four flight attendants were arrested in Miami's airport after bringing in thousands in cash, police say","Four American Airlines flight attendants were arrested at the Miami International Airport and charged with money laundering after bringing large amounts of cash into the country, police said.",True,Foreign Interference Offence (FIO)
U44258,N6400,Sports,More Sports,"Former North Carolina State, NBA player Anthony Grundy dies in stabbing, police say",Anthony Grundy starred at North Carolina State before playing professionally. He was killed in a stabbing Thursday in Louisville.,False,Non-harmful
U44258,N2218,Finance,Markets,A global shipping revolution is weeks away   Here are the likely winners and losers,The biggest shake-up to the oil and shipping industry in decades is set to come into force in just over two months' time.,False,Non-harmful
U44258,N16630,News,News US,Rare white orca among transient killer whales spotted in Washington,"Orcas have been showing off in Puget Sound waters this month   including J Pod orcas, transient killer whales and a rare white orca. Tl'uk, the rare white whale, is part if a Bigg's transient killer whale family, known for eating marine mammals and visiting the region. The group frequents the Salish Sea and was spotted Saturday in the Strait of Juan de Fuca. Typically, Bigg's orcas travel in groups of about four to seven whales. On Saturday,...",False,Non-harmful
U44258,N30621,Travel,Travel News,Police stop protest at Sea-Tac Airport before it can begin,There was no disruption in airport operations Saturday despite concerns over a large planned protest at Sea-Tac International Airport. A group upset with a connection between United Airlines and Turkish Airlines and the President of Turkey had hoped to bring a large crowd inside to cause a disruption. The airport said the group did not have a permit and they called in a large police response to prevent disruption. Officers from several...,False,Non-harmful
U44258,N63302,Lifestyle,Lifestyle Buzz,This Wedding Photo of a Canine Best Man Captures Just How Deep a Dog's Love Truly Is,"When Mark Doublet made his dog, Marley, the best man at his wedding, he took his duties very seriously, and a photo of them together has gone viral.",False,Non-harmful
U44258,N20290,Music,Music Celebrity,Eddie Van Halen traveling to Germany to treat throat cancer,You won't believe how Eddie Van Halen thinks he got cancer.,False,Non-harmful
U44258,N619,News,News US,"Cornell student, 18, found dead in gorge after frat party, reports say","A top Ivy League student was found dead Saturday afternoon in a New York gorge after he left a fraternity party and disappeared Thursday night, according to reports.",False,Non-harmful
U44258,N36064,Finance,Finance Companies,More store closings coming: The list of retailers closing locations in 2019,"More than 10 months into 2019, more than 8,600 stores are slated to close and more closings are expected. Is your favorite store closing?",False,Non-harmful
U44258,N20620,Lifestyle,Lifestyle Did You Know,Here's What Malls Looked Like Back in the '50s,"Believe it or not, there was a time before food courts existed.",True,"Harassment, stalking, threats and abuse offences"
U44258,N23622,News,News US,"Schoharie limo crash: Faked brake work not to blame for wreck that killed 20, DA says",The Schoharie district attorney provided more information about the cause of the deadly October 2018 crash in a new court filing.,False,Non-harmful
U44258,N7632,Finance,Finance Companies,"Self-checkout encourages shoplifting, but stores love it anyway","A a recent review of shoplifting offenders, 72% said that self-checkout made theft easy to very easy; only 8% answered it made shoplifting more difficult.",False,Non-harmful
U44258,N25691,TV,TV News,Kim Kardashian Puts Kanye West in His Place After He Asks 'Who' Her Sexy Met Gala Look Is for,KUWTK: Kanye West Disapproved of Kim Kardashian's Met Gala Look,False,Non-harmful
U44258,N3046,Lifestyle,Lifestyle Royals,See all the best photos of Prince William and Duchess Kate's royal tour of Pakistan,"In October 2019, the Duke and Duchess of Cambridge traveled to the country once famously visited by the late Princess Diana.",False,Non-harmful
U44258,N2783,Finance,Finance Real Estate,Container and modular homes are popping up all over,"Living in a shipping container? You bet, when they look like this.",False,Non-harmful
U44258,N40265,News,News Politics,Poll: Majority expects Trump to win in 2020,"With less than a year to go before the 2020 election, a majority of registered voters say they think it's at least somewhat likely that President Donald Trump will secure a second term in the White House, a new poll has found, with almost a third of voters saying the president will be top of mind when casting their vote next November.",False,Non-harmful
U44258,N57265,Sports,Football NFL,Detroit Lions players discuss controversial calls in loss to Packers,The Detroit Lions discussed several critical penalties assessed against them in Monday night's loss to the Green Bay Packers.,True,Unlawful immigration and human trafficking offences
U44258,N44796,TV,TV Celebrity,"Will Teresa Giudice and Joe Giudice Get Divorced? 'I Don't See It Working,' She Says",Will Teresa Giudice and Joe Giudice Get Divorced?,False,Non-harmful
U44258,N23692,Lifestyle,Lifestyle Buzz,General knowledge quiz: How many questions can you get right?,"A new quiz asking players to correctly answer questions on history, culture and science is putting the internet's general knowledge to the test.",False,Non-harmful
U44258,N4607,Autos,Autos News,Cause determined in Jessi Combs' fatal speed record crash,Occurred at speeds near 550 mph,False,Non-harmful
U44258,N30199,Travel,Travel Trip Ideas,10 Best Museums in Washington DC,"If there's one thing Washington knows how to do, it's a museum.",True,Hate offences
U44258,N61233,Weather,Weathertop Stories,Nor'easter to grind at US East Coast this weekend,"High winds, heavy surf and drenching rain will pound part of the southern Atlantic coast this weekend, but some impact from the storm will expand to the coastal Northeast later this weekend to early next week.",True,Hate offences
U44258,N27759,Lifestyle,Lifestyle Cleaning And Organizing,12 Surprising Things You Should Never Clean with Water,"Wait! Before you fill up your cleaning bucket with good old H2O, think first about what you plan on cleaning. Though water may be your go-to for cleanup, it can damage or shorten the life of certain furnishings and fixtures. Read on to find out which household objects should never be subjected to water.",False,Non-harmful
U44258,N60184,Sports,Baseball Mlb,MLB bans women who flashed their chests behind home plate during Game 5 of World Series,MLB has indefinitely banned two women who flashed their chests on television during the seventh inning of Game 5 of the World Series on Sunday night.,True,Terrorism offences
U44258,N60215,Autos,Autos Classics,Pair Of 'New' 1987 Buick Grand Nationals Pulled From Garage After 30 Years,"This pair of Grand Nationals have only 1,400 miles combined!",False,Non-harmful
U44258,N38235,Finance,Markets,"Growth in global oil demand more than doubled in the third quarter, IEA reveals","Global oil demand in the third quarter of 2019 grew by 1.1 million barrels a day, more than double the previous quarter, according to the IEA.",False,Non-harmful
U44258,N7342,Travel,Voices,What Happens When Your Cruise Has to Rescue Another Ship,"Celebrity Cruises' 'Xpedition' ran aground in the Galapagos last week, but what followed was a master class in how to respond.",False,Non-harmful
U44258,N29597,Sports,Football NFL,"Yardbarker's NFL Week 6 game-by-game analysis, grades","The Chiefs stumbled against Houston, their second consecutive loss at home. Russell Wilson outdueled turnover machine Baker Mayfield in Cleveland. And how 'bout them Cowboys?! Here's Yardbarker's Week 6 whip-around.",True,Child Sexual Exploitation and Abuse (CSEA) offences
U44258,N20057,Sports,Football NFL,"Tom Brady: When it comes to the future, my focus is on this season",I'm not thinking about many things beyond this week.,True,Proceeds of crime offences
U44258,N871,TV,TV Celebrity,"Woman, suspect dead at 'Tarzan' actor Ron Ely's California residence","Ron Ely, who portrayed Tarzan in the TV series in the 60s, was not harmed and is alive and well, a sheriff's office spokesman said.",False,Non-harmful
U44258,N40509,News,News Crime,One of FBI's Most Wanted fugitives offers surrender,One of the FBI's Most Wanted fugitives says he wants to surrender but claims his offers are being ignored by the United States government.,False,Non-harmful
U44258,N4020,TV,TV Celebrity,"'Tarzan' Actor Ron Ely: Actor's son allegedly killed his mother before deputies shot and killed him, sheriff's office says","The son of ""Tarzan"" actor Ron Ely killed his mother before he was shot and killed by deputies on Tuesday, according to the Santa Barbara County Sheriff's Office.",True,Drugs and psychoactive substances offences
U44258,N11177,News,News Politics,Funeral services set for US Rep. Elijah Cummings,"BALTIMORE (AP)   A wake and funeral for U.S. Rep. Elijah Cummings will be held next week at the church where he worshipped for nearly four decades. New Psalmist Baptist Church spokeswoman Joi Thomas said in an email that services for the Maryland Democrat are scheduled for Oct. 25. She said the wake will begin at 8 a.m., followed by the funeral at 10 a.m. Bishop Walter S. Thomas Jr., the church's pastor, will deliver the eulogy in the 4,000-seat...",False,Non-harmful
U44258,N46868,Lifestyle,Lifestyle Pets Animals,30 Funny Dog Photos You Need to See,"We asked readers to send in their favorite animal photos. We were so entertained, we couldn't help but share.",False,Non-harmful
U44258,N17165,Health,Fitness,This Is Exactly How Long You Need to Hold a Plank to Flatten Your Belly,All hail the plank!,True,Extreme pornography offence
U44258,N41073,Health,Nutrition,The Secret to Sticking with Keto,"Is it possible to take a cheat day while on the keto diet? We asked the experts if this was possible, and if you would fall out of ketosis from one meal.",False,Non-harmful
U44258,N14318,Lifestyle,Lifestyle Royals,Meghan Markle and Prince Harry's Newest Nickname for Archie Is Halloween-Appropriate,'Bubba' isn't the only nickname Archie's parents call him.,False,Non-harmful
U44258,N4189,Sports,Football NFL,"Dolphins' Wilkins throws punch on 1st play from scrimmage, ejected",Christian Wilkins was ejected 33 seconds into the Miami Dolphins' Week 7 matchup against the Buffalo Bills.,True,Hate offences
U44258,N3301,Sports,Football NFL,NFL: Referees 'held accountable' after criticism from Bucs coach Arians,"Tampa Bay Buccaneers coach Bruce Arians blasted officials for a blown call this week. The NFL response was refs are ""held accountable"" for mistakes.",False,Non-harmful
U44258,N58641,Lifestyle,Lifestyle Buzz,Woman Spots Deadly Animal Hiding In Photo Of Her Kids,Her unsuspecting children weren't the only ones posing for the pictures.,True,"Harassment, stalking, threats and abuse offences"
U44258,N32643,Music,Music News,"Fans, celebrities mourn death of K-pop star Sulli",Fans and fellow performers on Tuesday mourned the death of a K-pop star Sulli.,True,Drugs and psychoactive substances offences
U44258,N6156,Food And Drink,Food News,New Jersey Couple Sues Taco Bell Over Chalupa Prices,When is a $5 deal not a $5 deal?,False,Non-harmful
U44258,N9797,Lifestyle,Lifestyle Royals,The Queen just made history by officially ditching the use of real fur for the first time in her 67-year reign,Her Majesty has faced criticism from animal welfare groups for wearing real fur to royal engagements.,False,Non-harmful
U44258,N16954,Video,Animals,Russian Law Sets To Improve Animal Welfare By Shutting Down Petting Zoos,"An upcoming Russian law is set to shut down petting zoos in malls in an effort to stop animal cruelty, but the crackdown might leave some animals displaced. Veuer's Mercer Morrison has the story.",False,Non-harmful
U44888,N34130,TV,TV Celebrity,The Kardashians Face Backlash Over 'Insensitive' Family Food Fight in KUWTK Clip,Kardashian's Face Backlash Over Family Food Fight,True,Sexual exploitation of adults offence
U44888,N31958,Sports,Football NFL,Opinion: Colin Kaepernick is about to get what he deserves: a chance,The end may be near for the 3-year-old saga of Colin Kaepernick as the quarterback is scheduled to work out for teams on Saturday.,True,Fraud and Financial services offences
U44888,N42767,Health,Health News,FDA issues warning to Dollar Tree about selling 'potentially unsafe drugs',"The FDA has issued a warning letter to Dollar Tree for receiving OTC drugs produced by foreign manufacturers that have been found to be adulterated, including acne treatment pads and Assured brand drugs.",False,Non-harmful
